code,id,name,account_type,reconcile,chart_template_id/id
34560000,pcg_34560000,Etat - crédit de TVA (suivant déclaration),asset_current,FALSE,l10n_ma
34580000,pcg_34580000,Etat - autres comptes débiteurs,asset_current,FALSE,l10n_ma
34610000,pcg_34610000,Associés - comptes d'apport en société,asset_current,FALSE,l10n_ma
34620000,pcg_34620000,Actionnaires - capital souscrit et appelé non versé,asset_current,FALSE,l10n_ma
34630000,pcg_34630000,Comptes courants des associés débiteurs,asset_current,FALSE,l10n_ma
34640000,pcg_34640000,Associés - opérations faites en commun,asset_current,FALSE,l10n_ma
34670000,pcg_34670000,Créances rattachées aux comptes d'associés,asset_current,FALSE,l10n_ma
34680000,pcg_34680000,Autres comptes d'associés débiteurs,asset_current,FALSE,l10n_ma
34810000,pcg_34810000,Créances sur cessions d'immobilisations,asset_current,FALSE,l10n_ma
34820000,pcg_34820000,Créances sur cessions d'éléments d'actif circulant,asset_current,FALSE,l10n_ma
34870000,pcg_34870000,Créances rattachées aux autres débiteurs,asset_current,FALSE,l10n_ma
34880000,pcg_34880000,Divers débiteurs,asset_current,FALSE,l10n_ma
34910000,pcg_34910000,Charges constatées d'avance,asset_current,FALSE,l10n_ma
34930000,pcg_34930000,Intérêts courus et non échus à percevoir,asset_current,FALSE,l10n_ma
34950000,pcg_34950000,Comptes de répartition périodique des charges,asset_current,FALSE,l10n_ma
34970000,pcg_34970000,Comptes transitoires ou d'attente - débiteurs,asset_current,FALSE,l10n_ma
35010000,pcg_35010000,"Actions, partie libérée",asset_current,FALSE,l10n_ma
35020000,pcg_35020000,"Actions, partie non libérée",asset_current,FALSE,l10n_ma
35040000,pcg_35040000,Obligations,asset_current,FALSE,l10n_ma
35060000,pcg_35060000,Bons de caisse et bons de trésor,asset_current,FALSE,l10n_ma
35061000,pcg_35061000,Bons de caisse,asset_current,FALSE,l10n_ma
35062000,pcg_35062000,Bons de trésor,asset_current,FALSE,l10n_ma
35080000,pcg_35080000,Autres titres et valeurs de placement similaires,asset_current,FALSE,l10n_ma
37010000,pcg_37010000,Diminution des créances circulantes,asset_current,FALSE,l10n_ma
37020000,pcg_37020000,Augmentation des dettes circulantes,asset_current,FALSE,l10n_ma
39110000,pcg_39110000,Provisions pour dépréciation des marchandises,asset_current,FALSE,l10n_ma
39120000,pcg_39120000,Provisions pour dépréciation des matières et fournitures,asset_current,FALSE,l10n_ma
39130000,pcg_39130000,Provisions pour dépréciation des produits en cours,asset_current,FALSE,l10n_ma
39140000,pcg_39140000,Provisions pour dépréciation des produits intermédiaires,asset_current,FALSE,l10n_ma
39150000,pcg_39150000,Provisions pour dépréciation des produits finis,asset_current,FALSE,l10n_ma
39410000,pcg_39410000,"Provisions pour dépréciation - fournisseurs débiteurs, avances et acomptes",asset_current,FALSE,l10n_ma
39420000,pcg_39420000,Provisions pour dépréciation des clients et comptes rattachés,asset_current,FALSE,l10n_ma
39430000,pcg_39430000,Provisions pour dépréciation du personnel - débiteur,asset_current,FALSE,l10n_ma
39460000,pcg_39460000,Provisions pour dépréciation des comptes d'associés débiteurs,asset_current,FALSE,l10n_ma
39480000,pcg_39480000,Provisions pour dépréciation des autres débiteurs,asset_current,FALSE,l10n_ma
39500000,pcg_39500000,Provisions pour dépréciation des titres et valeurs de placement,asset_current,FALSE,l10n_ma
44110000,pcg_44110000,Fournisseurs,liability_payable,TRUE,l10n_ma
44111000,pcg_44111000,Fournisseurs - Catégorie A,liability_payable,TRUE,l10n_ma
44130000,pcg_44130000,Fournisseurs - retenues de garantie,liability_current,FALSE,l10n_ma
44150000,pcg_44150000,Fournisseurs - effets à payer,liability_current,FALSE,l10n_ma
44170000,pcg_44170000,Fournisseurs - factures non parvenues,liability_current,TRUE,l10n_ma
44180000,pcg_44180000,Autres fournisseurs et comptes rattachés,liability_current,TRUE,l10n_ma
44210000,pcg_44210000,Clients - avances et acomptes reçus sur commandes en cours,liability_current,FALSE,l10n_ma
44250000,pcg_44250000,Clients - dettes pour emballages et matériel consignés,liability_current,TRUE,l10n_ma
44270000,pcg_44270000,"Rabais, remises et ristournes à accorder - avoirs à établir",liability_current,TRUE,l10n_ma
44280000,pcg_44280000,Autres clients créditeurs,liability_current,TRUE,l10n_ma
44320000,pcg_44320000,Rémunérations dues au personnel,liability_current,FALSE,l10n_ma
44330000,pcg_44330000,Dépôts du personnel créditeurs,liability_current,FALSE,l10n_ma
44340000,pcg_44340000,Oppositions sur salaires,liability_current,FALSE,l10n_ma
44370000,pcg_44370000,Charges du personnel à payer,liability_current,FALSE,l10n_ma
44380000,pcg_44380000,Personnel - autres créditeurs,liability_current,FALSE,l10n_ma
44410000,pcg_44410000,Caisse Nationale de la Sécurité Sociale,liability_current,FALSE,l10n_ma
44430000,pcg_44430000,Caisses de retraite,liability_current,FALSE,l10n_ma
44450000,pcg_44450000,Mutuelles,liability_current,FALSE,l10n_ma
44470000,pcg_44470000,Charges sociales à payer,liability_current,FALSE,l10n_ma
44480000,pcg_44480000,Autres organismes sociaux,liability_current,TRUE,l10n_ma
44520000,pcg_44520000,"Etat Impôts, taxes et assimilés",liability_current,TRUE,l10n_ma
44521000,pcg_44521000,"Etat, taxe urbaine et taxe d'édilité",liability_current,TRUE,l10n_ma
44522000,pcg_44522000,"Etat, patente",liability_current,TRUE,l10n_ma
44525000,pcg_44525000,"Etat, IGR",liability_current,FALSE,l10n_ma
44530000,pcg_44530000,"Etat, impôts sur les résultats",liability_current,FALSE,l10n_ma
44550000,pcg_44550000,"Etat, TVA facturée",liability_current,FALSE,l10n_ma
44550077,pcg_44550077, -Les chauffe-eau solaires,liability_current,FALSE,l10n_ma
44550078,pcg_44550078, -Les aliments destinés à l'alimentation de bétail et des animaux de basse-cour ainsi que les tourteaux,liability_current,FALSE,l10n_ma
44550079,pcg_44550079,-Les équipements à usage exclusivement agricole,liability_current,FALSE,l10n_ma
44550080,pcg_44550080, -Opérations de production et de distribution,liability_current,FALSE,l10n_ma
44550081,pcg_44550081, -Prestations de services,liability_current,FALSE,l10n_ma
44550082,pcg_44550082, -Professions libérales visées à l'article 89-I-12°-(b) du CGI,liability_current,FALSE,l10n_ma
44550083,pcg_44550083, -Opérations de crédit-bail,liability_current,FALSE,l10n_ma
44550084,pcg_44550084, - Beurre à l'exclusion du beurre de fabrication artisanale visé à l'article 91 (I-A. 2°),liability_current,FALSE,l10n_ma
44550085,pcg_44550085, -Les équipements à usage exclusivement agricole,liability_current,FALSE,l10n_ma
44550086,pcg_44550086, -Les engins et filets de pêche destinés aux professionnels de la pêche maritime,liability_current,FALSE,l10n_ma
44550087,pcg_44550087, -Opérations d'entreprises de travaux immobiliers,liability_current,FALSE,l10n_ma
44550088,pcg_44550088, -Opérations de transport de voyageurs et de marchandises à l’exclusion du transport ferroviaire,liability_current,FALSE,l10n_ma
44550089,pcg_44550089, -Les opérations d’hébergement et de restauration,liability_current,FALSE,l10n_ma
44550090,pcg_44550090, -Energie électrique,liability_current,FALSE,l10n_ma
44550091,pcg_44550091, -Les prestations de services rendues par tout agent démarcheur ou courtier d'assurances à  ,liability_current,FALSE,l10n_ma
44550092,pcg_44550092, -Les opérations de location d'immeubles à usage d’hôtels,liability_current,FALSE,l10n_ma
44550093,pcg_44550093, -Opérations de vente et de liTRUEson de biens meubles d’occasion,liability_current,FALSE,l10n_ma
44550094,pcg_44550094, -Opérations de liTRUEson à soi-même de constructions,liability_current,FALSE,l10n_ma
44550095,pcg_44550095, -Régime de marge visé aux articles 125 bis et 125 quater du CGI,liability_current,FALSE,l10n_ma
44550096,pcg_44550096, -Le sel de cuisine (gemme ou marin),liability_current,FALSE,l10n_ma
44550097,pcg_44550097," -Le riz usiné, les farines et semoules de riz et les farines de féculents,les pâtes alimentaires",liability_current,FALSE,l10n_ma
44550098,pcg_44550098, -Les huiles fluides alimentaires,liability_current,FALSE,l10n_ma
44550099,pcg_44550099, -Les transactions relatives aux valeurs mobilières,liability_current,FALSE,l10n_ma
44550100,pcg_44550100, -Les opérations de banque et de crédit et les commissions de change,liability_current,FALSE,l10n_ma
44550101,pcg_44550101, -Les transactions portant sur les actions et les parts sociales,liability_current,FALSE,l10n_ma
44550102,pcg_44550102, -Autres,liability_current,FALSE,l10n_ma
44550103,pcg_44550103, -Les opérations de vente et de liTRUEson des œuvres et objets d’art,liability_current,FALSE,l10n_ma
44550104,pcg_44550104, -Autres,liability_current,FALSE,l10n_ma
44550105,pcg_44550105," -Les opérations des avocats,interprètes, notaires,adoul, huissiers de justice et vétérinaires",liability_current,FALSE,l10n_ma
44550106,pcg_44550106, -L'eau livrée aux réseaux de distribution publique et les prestations d'assainissement,liability_current,FALSE,l10n_ma
44550107,pcg_44550107, -Location de compteurs d'eau et d'électricité,liability_current,FALSE,l10n_ma
44550108,pcg_44550108, -Gaz de pétrole et les autres hydrocarbures gazeux,liability_current,FALSE,l10n_ma
44550109,pcg_44550109," -Huiles de pétrole de schistes, brutes ou raffinées",liability_current,FALSE,l10n_ma
44550110,pcg_44550110," -Produits pharmaceutiques, matières premières et produits entrant dans leurs compositions ainsi que les",liability_current,FALSE,l10n_ma
44550111,pcg_44550111," -les fournitures scolaires, produits et matières entrant dans leur composition",liability_current,FALSE,l10n_ma
44550112,pcg_44550112," -Opérations de vente des billets d’entrée aux musées, cinéma et théâtre",liability_current,FALSE,l10n_ma
44550113,pcg_44550113, -Sucre raffiné ou aggloméré,liability_current,FALSE,l10n_ma
44550114,pcg_44550114, -Conserves de sardines,liability_current,FALSE,l10n_ma
44550115,pcg_44550115, -Lait en poudre,liability_current,FALSE,l10n_ma
44550116,pcg_44550116, -Savon de ménage,liability_current,FALSE,l10n_ma
44550117,pcg_44550117, -Voiture économique et produits et matières entrant dans sa fabrication,liability_current,FALSE,l10n_ma
44550118,pcg_44550118, - Autres,liability_current,FALSE,l10n_ma
44550119,pcg_44550119, -Autres,liability_current,FALSE,l10n_ma
44560000,pcg_44560000,"Etat, TVA due (suivant déclarations)",liability_current,FALSE,l10n_ma
44570000,pcg_44570000,"Etat, impôts et taxes à payer",liability_payable,TRUE,l10n_ma
44570001,pcg_44570001,"retenue sur dividende",liability_payable,TRUE,l10n_ma
44580000,pcg_44580000,Etat - autres comptes créditeurs,liability_current,FALSE,l10n_ma
44610000,pcg_44610000,Associés - capital à rembourser,liability_current,FALSE,l10n_ma
44620000,pcg_44620000,Associés - versements reçus sur augmentation de capital,liability_current,FALSE,l10n_ma
44630000,pcg_44630000,Comptes courants des associés créditeurs,liability_current,FALSE,l10n_ma
44640000,pcg_44640000,Associés - opérations faites en commun,liability_current,FALSE,l10n_ma
44650000,pcg_44650000,Associés - dividendes à payer,liability_current,FALSE,l10n_ma
44680000,pcg_44680000,Autres comptes d'associés - créditeurs,liability_current,FALSE,l10n_ma
44810000,pcg_44810000,Dettes sur acquisitions d'immobilisations,liability_current,FALSE,l10n_ma
44830000,pcg_44830000,Dettes sur acquisitions de titres et valeurs de placement,liability_current,FALSE,l10n_ma
44840000,pcg_44840000,Obligations échues à rembourser,liability_current,FALSE,l10n_ma
44850000,pcg_44850000,"Obligations, coupons à payer",liability_current,FALSE,l10n_ma
44870000,pcg_44870000,Dettes rattachées aux autres créanciers,liability_current,FALSE,l10n_ma
44880000,pcg_44880000,Divers créanciers,liability_current,FALSE,l10n_ma
44910000,pcg_44910000,Produits constatés d'avance,liability_current,FALSE,l10n_ma
44930000,pcg_44930000,Intérêts courus et non échus à payer,liability_current,FALSE,l10n_ma
44950000,pcg_44950000,Comptes de répartition périodique des produits,liability_current,FALSE,l10n_ma
44970000,pcg_44970000,Comptes transitoires ou d'attente - créditeurs,liability_current,FALSE,l10n_ma
45010000,pcg_45010000,Provisions pour litiges,liability_current,TRUE,l10n_ma
45020000,pcg_45020000,Provisions pour garanties données aux clients,liability_current,TRUE,l10n_ma
45050000,pcg_45050000,"Provisions pour amendes, doubles droits et pénalités",liability_current,TRUE,l10n_ma
45060000,pcg_45060000,Provisions pour pertes de change,liability_current,TRUE,l10n_ma
45070000,pcg_45070000,Provisions pour impôts,liability_current,FALSE,l10n_ma
45080000,pcg_45080000,Autres provisions pour risques et charges,liability_current,FALSE,l10n_ma
47010000,pcg_47010000,Augmentation des créances circulantes,liability_current,TRUE,l10n_ma
47020000,pcg_47020000,Diminution des dettes circulantes,liability_current,FALSE,l10n_ma
51110000,pcg_51110000,Chèques à encaisser ou à l'encaissement,asset_current,TRUE,l10n_ma
51111000,pcg_51111000,Chèques en portefeuille,tres_actif,FALSE,l10n_ma
51112000,pcg_51112000,Chèques à l'encaissement,tres_actif,FALSE,l10n_ma
51130000,pcg_51130000,Effets à encaisser ou à l'encaissement,tres_actif,FALSE,l10n_ma
51131000,pcg_51131000,Effets échus à encaisser,tres_actif,FALSE,l10n_ma
51132000,pcg_51132000,Effets à l'encaissement,tres_actif,FALSE,l10n_ma
51150000,pcg_51150000,Virement de fonds,tres_actif,TRUE,l10n_ma
51180000,pcg_51180000,Autres valeurs à encaisser,tres_actif,FALSE,l10n_ma
51181000,pcg_51181000,Prise en charge à encaisser,tres_actif,FALSE,l10n_ma
51182000,pcg_51182000,Prise en charge à l'encaissement,tres_actif,FALSE,l10n_ma
51410000,pcg_51410000,Banques (solde débiteur),asset_cash,FALSE,l10n_ma
51430000,pcg_51430000,Trésorerie Générale,asset_cash,FALSE,l10n_ma
51460000,pcg_51460000,Chèques postaux,asset_cash,FALSE,l10n_ma
51480000,pcg_51480000,Autres établissements financiers et assimilés (soldes débiteurs),asset_cash,FALSE,l10n_ma
51610000,pcg_51610000,Caisses,asset_cash,FALSE,l10n_ma
51611000,pcg_51611000,Caisse Centrale,asset_cash,FALSE,l10n_ma
51613000,pcg_51613000,Caisse (succursale ou agence A),asset_cash,FALSE,l10n_ma
51614000,pcg_51614000,Caisse (succursale ou agence B),asset_cash,FALSE,l10n_ma
51650000,pcg_51650000,Régies d'avances et accréditifs,asset_cash,FALSE,l10n_ma
55200000,pcg_55200000,Crédits d'escompte,tres_passif,FALSE,l10n_ma
55300000,pcg_55300000,Crédits de trésorerie,tres_passif,FALSE,l10n_ma
55410000,pcg_55410000,Banques (solde créditeur),tres_passif,FALSE,l10n_ma
55480000,pcg_55480000,Autres établissements financiers et assimilés (soldes créditeurs),tres_passif,FALSE,l10n_ma
59000000,pcg_59000000,PROVISIONS POUR DEPRECIATION DES COMPTES DE TRESORERIE,tres_actif,FALSE,l10n_ma
61110000,pcg_61110000,"Achats de marchandises ""groupe A""",expense,FALSE,l10n_ma
61120000,pcg_61120000,"Achats de marchandises ""groupe B""",expense,FALSE,l10n_ma
61140000,pcg_61140000,Variation de stocks de marchandises,expense,FALSE,l10n_ma
61180000,pcg_61180000,Achats revendus de marchandises des exercices antérieurs,expense,FALSE,l10n_ma
61190000,pcg_61190000,"Rabais, remises et ristournes obtenus sur achats de marchandises",expense,FALSE,l10n_ma
61210000,pcg_61210000,Achats de matières premières,expense,FALSE,l10n_ma
61211000,pcg_61211000,Achats de matières premières A,expense,FALSE,l10n_ma
61212000,pcg_61212000,Achats de matières premières B,expense,FALSE,l10n_ma
61220000,pcg_61220000,Achats de matières et fournitures consommables,expense,FALSE,l10n_ma
61221000,pcg_61221000,Achats de matières et fournitures A,expense,FALSE,l10n_ma
61222000,pcg_61222000,Achats de matières et fournitures B,expense,FALSE,l10n_ma
61223000,pcg_61223000,Achats de combustibles,expense,FALSE,l10n_ma
61224000,pcg_61224000,Achats de produits d'entretien,expense,FALSE,l10n_ma
61225000,pcg_61225000,Achats de fournitures d'atelier et d'usine,expense,FALSE,l10n_ma
61226000,pcg_61226000,Achats de fournitures de magasin,expense,FALSE,l10n_ma
61227000,pcg_61227000,Achats de fournitures de bureau,expense,FALSE,l10n_ma
61230000,pcg_61230000,Achats d'emballages,expense,FALSE,l10n_ma
61231000,pcg_61231000,Achats d'emballages perdus,expense,FALSE,l10n_ma
61232000,pcg_61232000,Achats d'emballages récupérables non identifiables,expense,FALSE,l10n_ma
61233000,pcg_61233000,Achats d'emballages à usage mixte,expense,FALSE,l10n_ma
61240000,pcg_61240000,Variation des stocks de matières et fournitures,expense,FALSE,l10n_ma
61241000,pcg_61241000,Variation des stocks de matières premières,expense,FALSE,l10n_ma
61242000,pcg_61242000,Variation des stocks de matières et fournitures consommables,expense,FALSE,l10n_ma
61243000,pcg_61243000,Variation des stocks des emballages,expense,FALSE,l10n_ma
61250000,pcg_61250000,Achats non stockés de matières et fournitures,expense,FALSE,l10n_ma
61251000,pcg_61251000,"Achats de fournitures non stockables (eau, électricité,,)",expense,FALSE,l10n_ma
61252000,pcg_61252000,Achats de fournitures d'entretien,expense,FALSE,l10n_ma
61253000,pcg_61253000,Achats de petit outillage et petit équipement,expense,FALSE,l10n_ma
61254000,pcg_61254000,Achats de fournitures de bureau,expense,FALSE,l10n_ma
61260000,pcg_61260000,"Achats de travaux, études et prestations de service",expense,FALSE,l10n_ma
61261000,pcg_61261000,Achats des travaux,expense,FALSE,l10n_ma
61262000,pcg_61262000,Achats des études,expense,FALSE,l10n_ma
61263000,pcg_61263000,Achats des prestations de service,expense,FALSE,l10n_ma
61280000,pcg_61280000,Achats de matières et de fournitures des exercices antérieurs,expense,FALSE,l10n_ma
61290000,pcg_61290000,"Rabais, remises et ristournes obtenus sur achats consommés de matières et fournitures",expense,FALSE,l10n_ma
61291000,pcg_61291000,"Rabais, remises et ristournes obtenus sur achats de matières premières",expense,FALSE,l10n_ma
61292000,pcg_61292000,"Rabais, remises et ristournes obtenus sur achats de matières et fournitures consommables",expense,FALSE,l10n_ma
61293000,pcg_61293000,"Rabais, remises et ristournes obtenus sur achats des emballages",expense,FALSE,l10n_ma
61295000,pcg_61295000,"Rabais, remises et ristournes obtenus sur achats non stockés",expense,FALSE,l10n_ma
61296000,pcg_61296000,"Rabais, remises et ristournes obtenus sur achats de travaux, études et prestations de service",expense,FALSE,l10n_ma
61298000,pcg_61298000,"Rabais, remises et ristournes obtenus sur achats de matières et fournitures des exercices antérieurs",expense,FALSE,l10n_ma
61310000,pcg_61310000,Locations et charges locatives,expense,FALSE,l10n_ma
61311000,pcg_61311000,Locations de terrains,expense,FALSE,l10n_ma
61312000,pcg_61312000,Locations de constructions,expense,FALSE,l10n_ma
61313000,pcg_61313000,Locations de matériel et d'outillage,expense,FALSE,l10n_ma
61314000,pcg_61314000,Locations de mobilier et de matériel de bureau,expense,FALSE,l10n_ma
61315000,pcg_61315000,Locations de matériel informatique,expense,FALSE,l10n_ma
61316000,pcg_61316000,Locations de matériel de transport,expense,FALSE,l10n_ma
61317000,pcg_61317000,Malis sur emballages rendus,expense,FALSE,l10n_ma
61318000,pcg_61318000,Locations et charges locatives diverses,expense,FALSE,l10n_ma
61320000,pcg_61320000,Redevances de crédit-bail,expense,FALSE,l10n_ma
61321000,pcg_61321000,Redevances de crédit-bail - mobilier et matériel,expense,FALSE,l10n_ma
61330000,pcg_61330000,Entretien et réparations,expense,FALSE,l10n_ma
61331000,pcg_61331000,Entretien et réparations des biens immobiliers,expense,FALSE,l10n_ma
61332000,pcg_61332000,Entretien et réparations des biens mobiliers,expense,FALSE,l10n_ma
61335000,pcg_61335000,Maintenance,expense,FALSE,l10n_ma
61340000,pcg_61340000,Primes d'assurances,expense,FALSE,l10n_ma
61341000,pcg_61341000,"Assurances multirisque (vol, incendie,R,C,)",expense,FALSE,l10n_ma
61343000,pcg_61343000,Assurances - risques d'exploitation,expense,FALSE,l10n_ma
61345000,pcg_61345000,Assurances - Matériel de transport,expense,FALSE,l10n_ma
61348000,pcg_61348000,Autres assurances,expense,FALSE,l10n_ma
61350000,pcg_61350000,Rémunérations du personnel extérieur à l'entreprise,expense,FALSE,l10n_ma
61351000,pcg_61351000,Rémunérations du personnel occasionnel,expense,FALSE,l10n_ma
61352000,pcg_61352000,Rémunérations du personnel intérimaire,expense,FALSE,l10n_ma
61353000,pcg_61353000,Rémunérations du personnel détaché ou prêté à l'entreprise,expense,FALSE,l10n_ma
61360000,pcg_61360000,Rémunérations d'intermédiaires et honoraires,expense,FALSE,l10n_ma
61361000,pcg_61361000,Commissions et courtages,expense,FALSE,l10n_ma
61365000,pcg_61365000,Honoraires,expense,FALSE,l10n_ma
61367000,pcg_61367000,Frais d'actes et de contentieux,expense,FALSE,l10n_ma
61370000,pcg_61370000,"Redevances pour brevets, marques, droits et valeurs similaires",expense,FALSE,l10n_ma
61371000,pcg_61371000,Redevances pour brevets,expense,FALSE,l10n_ma
61378000,pcg_61378000,Autres redevances,expense,FALSE,l10n_ma
61410000,pcg_61410000,"Etudes, recherches et documentation",expense,FALSE,l10n_ma
61411000,pcg_61411000,Etudes générales,expense,FALSE,l10n_ma
61413000,pcg_61413000,Recherches,expense,FALSE,l10n_ma
61415000,pcg_61415000,Documentation générale,expense,FALSE,l10n_ma
61416000,pcg_61416000,Documentation technique,expense,FALSE,l10n_ma
61420000,pcg_61420000,Transports,expense,FALSE,l10n_ma
61421000,pcg_61421000,Transports du personnel,expense,FALSE,l10n_ma
61425000,pcg_61425000,Transports sur achats,expense,FALSE,l10n_ma
61426000,pcg_61426000,Transports sur ventes,expense,FALSE,l10n_ma
61428000,pcg_61428000,Autres transports,expense,FALSE,l10n_ma
61430000,pcg_61430000,"Déplacements, missions et réceptions",expense,FALSE,l10n_ma
61431000,pcg_61431000,Voyages et déplacements,expense,FALSE,l10n_ma
61433000,pcg_61433000,Frais de déménagement,expense,FALSE,l10n_ma
61435000,pcg_61435000,Missions,expense,FALSE,l10n_ma
61436000,pcg_61436000,Réceptions,expense,FALSE,l10n_ma
61440000,pcg_61440000,"Publicité, publications et relations publiques",expense,FALSE,l10n_ma
61441000,pcg_61441000,Annoces et insertions,expense,FALSE,l10n_ma
61442000,pcg_61442000,"Echantillons, catalogues et imprimés publicitaires",expense,FALSE,l10n_ma
61443000,pcg_61443000,Foires et expositions,expense,FALSE,l10n_ma
61444000,pcg_61444000,Primes de publicité,expense,FALSE,l10n_ma
61446000,pcg_61446000,Publications,expense,FALSE,l10n_ma
61447000,pcg_61447000,Cadeaux à la clientèle,expense,FALSE,l10n_ma
61448000,pcg_61448000,Autres charges de publicité et relations publiques,expense,FALSE,l10n_ma
61450000,pcg_61450000,Frais postaus et frais de télécommunications,expense,FALSE,l10n_ma
