code,id,name,account_type,reconcile,chart_template_id/id
61451000,pcg_61451000,Frais postaux,expense,FALSE,l10n_ma
61455000,pcg_61455000,Frais de téléphone,expense,FALSE,l10n_ma
61456000,pcg_61456000,Frais de télex et de télégrammes,expense,FALSE,l10n_ma
61460000,pcg_61460000,Cotisations et dons,expense,FALSE,l10n_ma
61461000,pcg_61461000,Cotisations,expense,FALSE,l10n_ma
61462000,pcg_61462000,Dons,expense,FALSE,l10n_ma
61470000,pcg_61470000,Services bancaires,expense,FALSE,l10n_ma
61471000,pcg_61471000,Frais d'achat et de vente des titres,expense,FALSE,l10n_ma
61472000,pcg_61472000,Frais sur effets de commerce,expense,FALSE,l10n_ma
61473000,pcg_61473000,Frais et commisions sur services bancaires,expense,FALSE,l10n_ma
61480000,pcg_61480000,Autres charges externes des exercices antérieurs,expense,FALSE,l10n_ma
61490000,pcg_61490000,"Rabais, remises et ristournes obtenus sur autres charges externes",expense,FALSE,l10n_ma
61610000,pcg_61610000,Impôts et taxes directs,expense,FALSE,l10n_ma
61611000,pcg_61611000,Taxe urbaine et taxe d'édilité,expense,FALSE,l10n_ma
61612000,pcg_61612000,Patente,expense,FALSE,l10n_ma
61615000,pcg_61615000,Taxes locales,expense,FALSE,l10n_ma
61650000,pcg_61650000,Impôts et taxes directs,expense,FALSE,l10n_ma
61670000,pcg_61670000,"Impôts, taxes et droits assimilés",expense,FALSE,l10n_ma
61671000,pcg_61671000,Droits d’enregistrement et de timbre,expense,FALSE,l10n_ma
61673000,pcg_61673000,Taxes sur les véhicules,expense,FALSE,l10n_ma
61678000,pcg_61678000,"Autres impôts, taxes et droits assimilés",expense,FALSE,l10n_ma
61680000,pcg_61680000,Impôts et taxes des exercices antérieurs,expense,FALSE,l10n_ma
61710000,pcg_61710000,Rémunérations du personnel,expense,FALSE,l10n_ma
61711000,pcg_61711000,Appointements et salaires,expense,FALSE,l10n_ma
61712000,pcg_61712000,Primes et gratifications,expense,FALSE,l10n_ma
61713000,pcg_61713000,Indemnités et avantages divers,expense,FALSE,l10n_ma
61714000,pcg_61714000,Commissions au personnel,expense,FALSE,l10n_ma
61715000,pcg_61715000,"Rémunérations des administrateurs, gérants et associés",expense,FALSE,l10n_ma
61740000,pcg_61740000,Charges sociales,expense,FALSE,l10n_ma
61741000,pcg_61741000,Cotisations de sécurité sociale,expense,FALSE,l10n_ma
61742000,pcg_61742000,Cotisations aux caisses de retraite,expense,FALSE,l10n_ma
61743000,pcg_61743000,Cotisations aux mutuelles,expense,FALSE,l10n_ma
61744000,pcg_61744000,Prestations familiales,expense,FALSE,l10n_ma
61745000,pcg_61745000,Assurances accidents de travail,expense,FALSE,l10n_ma
61760000,pcg_61760000,Charges sociales diverses,expense,FALSE,l10n_ma
61761000,pcg_61761000,Assurances groupe,expense,FALSE,l10n_ma
61762000,pcg_61762000,Prestations de retarites,expense,FALSE,l10n_ma
61763000,pcg_61763000,Allocations aux œuvres sociales,expense,FALSE,l10n_ma
61764000,pcg_61764000,Habillement et vêtements de travail,expense,FALSE,l10n_ma
61765000,pcg_61765000,Indemnités de préavis et de licenciement,expense,FALSE,l10n_ma
61766000,pcg_61766000,"Médecine de travail, pharmacie",expense,FALSE,l10n_ma
61768000,pcg_61768000,Autres charges sociales diverses,expense,FALSE,l10n_ma
61770000,pcg_61770000,Rémunération de l'exploitant,expense,FALSE,l10n_ma
61771000,pcg_61771000,Appointements et salaires,expense,FALSE,l10n_ma
61774000,pcg_61774000,Charges sociales sur appointements et salaires de l’exploitant,expense,FALSE,l10n_ma
61780000,pcg_61780000,Charges du personnel des exercices antérieurs,expense,FALSE,l10n_ma
61810000,pcg_61810000,Jetons de présence,expense,FALSE,l10n_ma
61820000,pcg_61820000,Pertes sur créances irrécouvrables,expense,FALSE,l10n_ma
61850000,pcg_61850000,Pertes sur opérations faites en commun,expense,FALSE,l10n_ma
61860000,pcg_61860000,Transfert de profits sur opérations faites en commun,expense,FALSE,l10n_ma
61880000,pcg_61880000,Autres charges d’exploitation des exercices antérieurs,expense,FALSE,l10n_ma
61910000,pcg_61910000,Dotations d’exploitation aux amortissements de l’immobilisation en non valeur,expense_depreciation,FALSE,l10n_ma
61911000,pcg_61911000,D.E.A. des frais préliminaires,expense_depreciation,FALSE,l10n_ma
61912000,pcg_61912000,D.E.A. des charges à répartir,expense_depreciation,FALSE,l10n_ma
61920000,pcg_61920000,Dotations d’exploitation aux amortissements des immobilisations incorporelles,expense_depreciation,FALSE,l10n_ma
61921000,pcg_61921000,D.E.A. de l’immobilisation en recherche et développement,expense_depreciation,FALSE,l10n_ma
61922000,pcg_61922000,"D.E.A. des brevets, marques, droits et valeurs similaires",expense_depreciation,FALSE,l10n_ma
61923000,pcg_61923000,D.E.A. du fonds commercial,expense_depreciation,FALSE,l10n_ma
61928000,pcg_61928000,D.E.A. des autres immobilisations incorporelles,expense_depreciation,FALSE,l10n_ma
61930000,pcg_61930000,Dotations d’exploitation aux amortissements des immobilisations corporelles,expense_depreciation,FALSE,l10n_ma
61931000,pcg_61931000,D.E.A. des terrains,expense_depreciation,FALSE,l10n_ma
61932000,pcg_61932000,D.E.A. des constructions,expense_depreciation,FALSE,l10n_ma
61933000,pcg_61933000,"D.E.A. des installations techniques, matériel et outillage",expense_depreciation,FALSE,l10n_ma
61934000,pcg_61934000,D.E.A. du matériel de transport,expense_depreciation,FALSE,l10n_ma
61935000,pcg_61935000,"D.E.A. des mobiliers, matériels de bureau et aménagements divers",expense_depreciation,FALSE,l10n_ma
61938000,pcg_61938000,D.E.A. des autres immobilisations corporelles,expense_depreciation,FALSE,l10n_ma
61940000,pcg_61940000,Dotations d’exploitation aux provisions pour dépréciation des immobilisations,expense_depreciation,FALSE,l10n_ma
61942000,pcg_61942000,D.E.P. pour dépréciation des immobilisations incorporelles,expense_depreciation,FALSE,l10n_ma
61943000,pcg_61943000,D.E.P. pour dépréciation des immobilisations corporelles,expense_depreciation,FALSE,l10n_ma
61950000,pcg_61950000,Dotations d’exploitation aux provisions pour risques et charges,expense_depreciation,FALSE,l10n_ma
61955000,pcg_61955000,D.E.P. pour risques et charges durables,expense_depreciation,FALSE,l10n_ma
61957000,pcg_61957000,D.E.P. pour risques et charges momentanés,expense_depreciation,FALSE,l10n_ma
61960000,pcg_61960000,Dotations d’exploitation aux provisions pour dépréciations de l’actif circulant,expense_depreciation,FALSE,l10n_ma
61961000,pcg_61961000,D.E.P. pour dépréciation des stocks,expense_depreciation,FALSE,l10n_ma
61964000,pcg_61964000,D.E.P. pour dépréciation des créances de l’actif circulant,expense_depreciation,FALSE,l10n_ma
61980000,pcg_61980000,Dotations d’exploitation des exercices antérieurs,expense_depreciation,FALSE,l10n_ma
61981000,pcg_61981000,D.E. aux amortissements des exercices antérieurs,expense_depreciation,FALSE,l10n_ma
61984000,pcg_61984000,D.E. aux provisions des exercices antérieurs,expense_depreciation,FALSE,l10n_ma
63110000,pcg_63110000,Intérêts des emprunts et dettes,expense,FALSE,l10n_ma
63111000,pcg_63111000,Intérêts des emprunts,expense,FALSE,l10n_ma
63113000,pcg_63113000,Intérêts des dettes rattachées à des participations,expense,FALSE,l10n_ma
63114000,pcg_63114000,Intérêts des comptes courants et dépôts créditeurs,expense,FALSE,l10n_ma
63115000,pcg_63115000,Intérêts bancaires et sur opérations de financement,expense,FALSE,l10n_ma
63118000,pcg_63118000,Autres intérêts des emprunts et dettes,expense,FALSE,l10n_ma
63180000,pcg_63180000,Charges d’intérêts des exercices antérieurs,expense,FALSE,l10n_ma
63310000,pcg_63310000,Pertes de change propres à l’exercice,expense,FALSE,l10n_ma
63380000,pcg_63380000,Pertes de change des exercices antérieurs,expense,FALSE,l10n_ma
63820000,pcg_63820000,Pertes sur créances liées à des participations,expense,FALSE,l10n_ma
63850000,pcg_63850000,Charges nettes sur cession de titres et valeurs de placement,expense,FALSE,l10n_ma
63860000,pcg_63860000,Escomptes accordés,expense,FALSE,l10n_ma
63880000,pcg_63880000,Autres charges financières des exercices antérieurs,expense,FALSE,l10n_ma
63910000,pcg_63910000,Dotations aux amortissements des primes de remboursement des obligations,expense,FALSE,l10n_ma
63920000,pcg_63920000,Dotations aux provisions pour dépréciations des immobilisations financières,expense,FALSE,l10n_ma
63930000,pcg_63930000,Dotations aux provisions pour risques et charges financières,expense,FALSE,l10n_ma
63940000,pcg_63940000,Dotation aux provisions pour dépréciation des titres et valeurs de placement,expense,FALSE,l10n_ma
63960000,pcg_63960000,Dotations aux provisions pour dépréciation des compte de trésoreie,expense,FALSE,l10n_ma
63980000,pcg_63980000,Dotations financières des exercices antérieurs,expense,FALSE,l10n_ma
65120000,pcg_65120000,VNA des immobilisations incorporelles cédées,expense,FALSE,l10n_ma
65130000,pcg_65130000,VNA des immobilisations corporelles cédées,expense,FALSE,l10n_ma
65140000,pcg_65140000,VNA provisions des immobilisations financières cédées (droits de propriété),expense,FALSE,l10n_ma
65180000,pcg_65180000,VNA des immobilisations cédées des exercices antérieurs,expense,FALSE,l10n_ma
65610000,pcg_65610000,Subventions accordées de l’exercice,expense,FALSE,l10n_ma
65680000,pcg_65680000,Subventions accordées des exercices antérieurs,expense,FALSE,l10n_ma
65810000,pcg_65810000,Pénalités sur marchés et dédits,expense,FALSE,l10n_ma
65811000,pcg_65811000,Pénalités sur marchés,expense,FALSE,l10n_ma
65812000,pcg_65812000,Dédits,expense,FALSE,l10n_ma
65820000,pcg_65820000,Rappels d’impôts (autres qu’impôts sur les résultats),expense,FALSE,l10n_ma
65830000,pcg_65830000,Pénalités et amendes fiscales ou pénales,expense,FALSE,l10n_ma
65831000,pcg_65831000,Pénalités et amendes fiscales,expense,FALSE,l10n_ma
65833000,pcg_65833000,Pénalités et amendes pénales,expense,FALSE,l10n_ma
65850000,pcg_65850000,Créances devenues irrécouvrables,expense,FALSE,l10n_ma
65860000,pcg_65860000,"Dons, libéralités et lots",expense,FALSE,l10n_ma
65861000,pcg_65861000,Dons,expense,FALSE,l10n_ma
65862000,pcg_65862000,Libéralités,expense,FALSE,l10n_ma
65863000,pcg_65863000,Lots,expense,FALSE,l10n_ma
65880000,pcg_65880000,Autres charges non courantes des exercices antérieurs,expense,FALSE,l10n_ma
65910000,pcg_65910000,Dotations aux amortissements exceptionnels des immobilisations,expense,FALSE,l10n_ma
65911000,pcg_65911000,D.A.E. de l’immobilisation en non-valeurs,expense,FALSE,l10n_ma
65912000,pcg_65912000,D.A.E. des immobilisations incorporelles,expense,FALSE,l10n_ma
65913000,pcg_65913000,D.A.E. des immobilisations corporelles,expense,FALSE,l10n_ma
65940000,pcg_65940000,Dotations non courantes aux provisions réglementées,expense,FALSE,l10n_ma
65941000,pcg_65941000,D.N.C. pour amortissements dérogatoires,expense,FALSE,l10n_ma
65942000,pcg_65942000,D.N.C. pour plus-values en instance d'imposition,expense,FALSE,l10n_ma
65944000,pcg_65944000,D.N.C. pour investissements,expense,FALSE,l10n_ma
65945000,pcg_65945000,D.N.C. pour reconstitution de gisements,expense,FALSE,l10n_ma
65946000,pcg_65946000,D.N.C. pour acquisition et construction de logements,expense,FALSE,l10n_ma
65950000,pcg_65950000,Dotations non courantes aux provisions pour risques et charges,expense,FALSE,l10n_ma
65955000,pcg_65955000,D.N.C. aux provisions pour risques et charges durables,expense,FALSE,l10n_ma
65957000,pcg_65957000,D.N.C. aux provisions pour risques et charges momentanés,expense,FALSE,l10n_ma
65960000,pcg_65960000,Dotations non courantes aux provisions pour dépréciation,expense,FALSE,l10n_ma
65962000,pcg_65962000,D.N.C. aux provisions pour dépréciation de l’actif immobilisé,expense,FALSE,l10n_ma
65963000,pcg_65963000,D.N.C. aux provisions pour dépréciation de l’actif circulant,expense,FALSE,l10n_ma
65980000,pcg_65980000,Dotations non courantes des exercices antérieurs,expense,FALSE,l10n_ma
67010000,pcg_67010000,Impôts sur les bénéfices,expense,FALSE,l10n_ma
67050000,pcg_67050000,Imposition minimale annuelle des sociétés,expense,FALSE,l10n_ma
67080000,pcg_67080000,Rappels et dégrèvements d’impôts sur les résultats,expense,FALSE,l10n_ma
71110000,pcg_71110000,Ventes de marchandises au Maroc,income,FALSE,l10n_ma
71130000,pcg_71130000,Ventes de marchandises à l’étranger,income,FALSE,l10n_ma
71180000,pcg_71180000,Ventes de marchandises des exercices antérieurs,income,FALSE,l10n_ma
71190000,pcg_71190000,"Rabais, remises et ristournes accordés par l’entreprise",income,FALSE,l10n_ma
71210000,pcg_71210000,Ventes de biens produits au Maroc,income,FALSE,l10n_ma
71211000,pcg_71211000,Ventes de produits finis,income,FALSE,l10n_ma
71212000,pcg_71212000,Ventes de produits intermédiaires,income,FALSE,l10n_ma
71217000,pcg_71217000,Ventes de produits résiduels,income,FALSE,l10n_ma
71220000,pcg_71220000,Ventes de biens produits à l’étranger,income,FALSE,l10n_ma
71221000,pcg_71221000,Ventes de produits finis,income,FALSE,l10n_ma
71222000,pcg_71222000,Ventes de produits intermédiaires,income,FALSE,l10n_ma
71240000,pcg_71240000,Ventes de services produits au Maroc,income,FALSE,l10n_ma
71241000,pcg_71241000,Travaux,income,FALSE,l10n_ma
71242000,pcg_71242000,Etudes,income,FALSE,l10n_ma
71243000,pcg_71243000,Prestations de services,income,FALSE,l10n_ma
71250000,pcg_71250000,Ventes de services produits à l'étranger,income,FALSE,l10n_ma
71251000,pcg_71251000,Travaux,income,FALSE,l10n_ma
71252000,pcg_71252000,Etudes,income,FALSE,l10n_ma
71253000,pcg_71253000,Prestations de services,income,FALSE,l10n_ma
71260000,pcg_71260000,"Redevances pour brevets, marques, droits et valeurs similaires",income,FALSE,l10n_ma
71270000,pcg_71270000,Ventes de produits accessoires,income,FALSE,l10n_ma
71271000,pcg_71271000,Locations divers es reçues,income,FALSE,l10n_ma
71272000,pcg_71272000,Commissions et courtages reçus,income,FALSE,l10n_ma
71273000,pcg_71273000,Produits de services exploités dans l'intérêt du personnel,income,FALSE,l10n_ma
71275000,pcg_71275000,Bonis sur reprises d'emballages consignés,income,FALSE,l10n_ma
71276000,pcg_71276000,Ports et frais accessoires facturés,income,FALSE,l10n_ma
71278000,pcg_71278000,Autres ventes et produits accessoires,income,FALSE,l10n_ma
71280000,pcg_71280000,Ventes de biens et services produits des exercices antérieurs,income,FALSE,l10n_ma
71290000,pcg_71290000,"Rabais, remises et ristournes accordés par l’entreprise",income,FALSE,l10n_ma
71310000,pcg_71310000,Variation des stocks de produits en cours,income,FALSE,l10n_ma
71311000,pcg_71311000,Variation des stocks de biens produits en cours,income,FALSE,l10n_ma
71312000,pcg_71312000,Variation des stocks de produits intermédiaires en cours,income,FALSE,l10n_ma
71317000,pcg_71317000,Variation des stocks de produits résiduels en cours,income,FALSE,l10n_ma
71320000,pcg_71320000,Variation des stocks de biens produits,income,FALSE,l10n_ma
71321000,pcg_71321000,Variation des stocks de produits finis,income,FALSE,l10n_ma
71322000,pcg_71322000,Variation des stocks de produits intermédiaires,income,FALSE,l10n_ma
71327000,pcg_71327000,Variation des stocks de produits résiduels,income,FALSE,l10n_ma
71340000,pcg_71340000,Variation des stocks de services en cours,income,FALSE,l10n_ma
71341000,pcg_71341000,Variation des stocks de travaux en cours,income,FALSE,l10n_ma
71342000,pcg_71342000,Variation des stocks d'études en cours,income,FALSE,l10n_ma
71343000,pcg_71343000,Variation des stocks de prestations en cours,income,FALSE,l10n_ma
71410000,pcg_71410000,Immobilisation en non valeurs produite,income,FALSE,l10n_ma
71420000,pcg_71420000,Immobilisations incorporelles produites,income,FALSE,l10n_ma
71430000,pcg_71430000,Immobilisations corporelles produites,income,FALSE,l10n_ma
71480000,pcg_71480000,Immobilisations produites des exercices antérieurs,income,FALSE,l10n_ma
71610000,pcg_71610000,Subventions d’exploitations reçues de l’exercice,income,FALSE,l10n_ma
71680000,pcg_71680000,Subventions d’exploitation reçues des exercices antérieurs,income,FALSE,l10n_ma
71810000,pcg_71810000,Jetons de présence reçus,income,FALSE,l10n_ma
71820000,pcg_71820000,Revenus des immeubles non affectés à l’exploitation,income,FALSE,l10n_ma
71850000,pcg_71850000,Profits sur opérations faites en commun,income,FALSE,l10n_ma
71860000,pcg_71860000,Transfert de pertes sur opérations faites en commun,income,FALSE,l10n_ma
71880000,pcg_71880000,Autres produits d’exploitation des exercices antérieurs,income,FALSE,l10n_ma
71910000,pcg_71910000,Reprises sur amortissements de l’immobilisation en non valeurs,income,FALSE,l10n_ma
71920000,pcg_71920000,Reprises sur amortissements des immobilisations incorporelles,income,FALSE,l10n_ma
71930000,pcg_71930000,Reprises sur amortissements des immobilisations corporelles,income,FALSE,l10n_ma
71940000,pcg_71940000,Reprises sur provisions pour dépréciation des immobilisations,income,FALSE,l10n_ma
71950000,pcg_71950000,Reprises sur provisions pour risques et charges,income,FALSE,l10n_ma
71960000,pcg_71960000,Reprises sur provisions pour dépréciation de l’actif circulant,income,FALSE,l10n_ma
71970000,pcg_71970000,Transferts des charges d’exploitation,income,FALSE,l10n_ma
71971000,pcg_71971000,"T,C,E - Achats de marchandises",income,FALSE,l10n_ma
71972000,pcg_71972000,"T,C,E - Achats consommés de matières et fournitures",income,FALSE,l10n_ma
71973000,pcg_71973000,"T,C,E - Autes charges externes",income,FALSE,l10n_ma
71975000,pcg_71975000,"T,C,E - Impôts et taxes",income,FALSE,l10n_ma
71976000,pcg_71976000,"T,C,E - Charges de personnel",income,FALSE,l10n_ma
71978000,pcg_71978000,"T,C,E - Autres charges d'exploitation",income,FALSE,l10n_ma
71980000,pcg_71980000,Reprises sur amortissements et provisions des exercices antérieurs,income,FALSE,l10n_ma
71981000,pcg_71981000,Reprises sur amortissements des exercices antérieurs,income,FALSE,l10n_ma
71984000,pcg_71984000,Reprises sur provisions des exercices antérieurs,income,FALSE,l10n_ma
73210000,pcg_73210000,Revenus des titres de participation,income,FALSE,l10n_ma
73250000,pcg_73250000,Revenus des titres immobilisés,income,FALSE,l10n_ma
73280000,pcg_73280000,Produits des titres de participation et des autres titres immobilisés des exercices antérieurs,income,FALSE,l10n_ma
73310000,pcg_73310000,Gains de change propres à l’exercice,income,FALSE,l10n_ma
73380000,pcg_73380000,Gains de change des exercices antérieurs,income,FALSE,l10n_ma
73810000,pcg_73810000,Intérêts et produits assimilés,income,FALSE,l10n_ma
73811000,pcg_73811000,Intérêts des prêts,income,FALSE,l10n_ma
73813000,pcg_73813000,Revenus des autres créances financières,income,FALSE,l10n_ma
73830000,pcg_73830000,Revenus des créances rattachées à des participations,income,FALSE,l10n_ma
73840000,pcg_73840000,Revenus des titres et valeurs de placement,income,FALSE,l10n_ma
73850000,pcg_73850000,Produits nets sur cessions de titres et valeurs de placement,income,FALSE,l10n_ma
73860000,pcg_73860000,Escomptes obtenus,income,FALSE,l10n_ma
73880000,pcg_73880000,Intérêts et autres produits financiers des exercices antérieurs,income,FALSE,l10n_ma
73910000,pcg_73910000,Reprises sur amortissements des primes de remboursement des obligations,income_other,FALSE,l10n_ma
73920000,pcg_73920000,Reprises sur provisions pour dépréciation des immobilisations financières,income_other,FALSE,l10n_ma
73930000,pcg_73930000,Reprises sur provisions pour risques et charges financières,income_other,FALSE,l10n_ma
73940000,pcg_73940000,Reprise sur provisions pour dépréciation des titres et valeurs de placement,income_other,FALSE,l10n_ma
73960000,pcg_73960000,Reprises sur provisions pour dépréciation des comptes de trésorerie,income_other,FALSE,l10n_ma
73970000,pcg_73970000,Transfert de charges financières,income_other,FALSE,l10n_ma
73971000,pcg_73971000,Transfert - Charges d'intérêts,income_other,FALSE,l10n_ma
73973000,pcg_73973000,Transfert - Pertes de change,income_other,FALSE,l10n_ma
73978000,pcg_73978000,Transfert - Autres charges financières,income_other,FALSE,l10n_ma
73980000,pcg_73980000,Reprises sur dotations financières des exercices antérieurs,income_other,FALSE,l10n_ma
75120000,pcg_75120000,Produits des cessions des immobilisations incorporelles,income_other,FALSE,l10n_ma
75130000,pcg_75130000,Produits des cessions des immobilisations corporelles,income_other,FALSE,l10n_ma
75140000,pcg_75140000,Produits des cessions des immobilisations financières (droits de propriété),income_other,FALSE,l10n_ma
75180000,pcg_75180000,Produits des cessions des immobilisations des exercices antérieurs,income_other,FALSE,l10n_ma
75610000,pcg_75610000,Subventions d’équilibre reçues de l’exercice,income_other,FALSE,l10n_ma
75680000,pcg_75680000,Subventions d’équilibre reçues des exercices antérieurs,income_other,FALSE,l10n_ma
75770000,pcg_75770000,Reprises sur subventions d’investissement de l’exercice,income_other,FALSE,l10n_ma
75780000,pcg_75780000,Reprises sur subventions d’investissement des exercices antérieurs,income_other,FALSE,l10n_ma
75810000,pcg_75810000,Pénalités et dédits reçus,income_other,FALSE,l10n_ma
75811000,pcg_75811000,Pénalités reçues sur marchés,income_other,FALSE,l10n_ma
75812000,pcg_75812000,Dédits reçus,income_other,FALSE,l10n_ma
75820000,pcg_75820000,Dégrèvement d’impôts (autres qu’impôts sur les résultats),income_other,FALSE,l10n_ma
75850000,pcg_75850000,Rentrées sur créances soldées,income_other,FALSE,l10n_ma
75860000,pcg_75860000,"Dons, libéralités et lots reçus",income_other,FALSE,l10n_ma
75861000,pcg_75861000,Dons,income_other,FALSE,l10n_ma
75862000,pcg_75862000,Libéralités,income_other,FALSE,l10n_ma
75863000,pcg_75863000,Lots,income_other,FALSE,l10n_ma
75880000,pcg_75880000,Autres produits non courants des exercices antérieurs,income_other,FALSE,l10n_ma
75910000,pcg_75910000,Reprises non courantes sur amortissements exceptionnels des immobilisations,income_other,FALSE,l10n_ma
75940000,pcg_75940000,Reprises non courantes sur provisions réglementées,income_other,FALSE,l10n_ma
75950000,pcg_75950000,Reprises non courantes sur provisions pour risques et charges,income_other,FALSE,l10n_ma
75955000,pcg_75955000,Reprises sur provisions pour risques et charges durables,income_other,FALSE,l10n_ma
75957000,pcg_75957000,Reprises sur provisions pour risques et charges momentanés,income_other,FALSE,l10n_ma
75960000,pcg_75960000,Reprises non courantes sur provisions pour dépréciation,income_other,FALSE,l10n_ma
75962000,pcg_75962000,"R,N,C sur provisions pour dépréciation de l'actif immobilisé",income_other,FALSE,l10n_ma
75963000,pcg_75963000,"R,N,C sur provisions pour dépréciation de l'actif circulant",income_other,FALSE,l10n_ma
75970000,pcg_75970000,Transferts de charges non courantes,income_other,FALSE,l10n_ma
75980000,pcg_75980000,Reprises non courantes des exercices antérieurs.,income_other,FALSE,l10n_ma